"topic_label","originaltopic","haldtopic","topic_use","topic_majortaxon","topic_discipline","year","proportion_present","sd_proportion_present","rollmean","start_year","start_year_proportion_present","norm_year","norm_prop"
"soil ecology 1","topic72","topic90",1,"plant","ecology",2007,0.0106778996865204,0.00101728219426803,0.0105571027100862,1961,0.00937081659973226,46,1.13948443797582
"soil ecology 1","topic72","topic90",1,"plant","ecology",2008,0.0119322555812163,0.00106513600502265,0.0110189528979925,1961,0.00937081659973226,47,1.2733421313098
"soil ecology 1","topic72","topic90",1,"plant","ecology",2009,0.0106513337732114,0.00099664262786173,0.0113298421866111,1961,0.00937081659973226,48,1.1366494755127
"soil ecology 1","topic72","topic90",1,"plant","ecology",2010,0.0107358969353894,0.00101811800118432,0.0112083901732862,1961,0.00937081659973226,49,1.14567357296227
"soil ecology 2","topic175","topic91",1,"plant","ecology",1961,0.0615796519410977,0.00879542889735924,0.059346058854645,1961,0.0615796519410977,0,1
"soil ecology 2","topic175","topic91",1,"plant","ecology",1962,0.0737265415549598,0.00956780085341713,0.0617690922841203,1961,0.0615796519410977,1,1.19725492481641
"soil ecology 2","topic175","topic91",1,"plant","ecology",1963,0.0518331226295828,0.0078823884753237,0.0599591566882713,1961,0.0615796519410977,2,0.841724839223878
"soil ecology 2","topic175","topic91",1,"plant","ecology",1964,0.0650826446280992,0.00792832653000857,0.061849120940734,1961,0.0615796519410977,3,1.05688555515631
"soil ecology 2","topic175","topic91",1,"plant","ecology",1965,0.0670498084291188,0.0077406556952664,0.0638543538365716,1961,0.0615796519410977,4,1.08883058470765
"soil ecology 2","topic175","topic91",1,"plant","ecology",1966,0.0634648370497427,0.00713968996665055,0.0642313908583007,1961,0.0615796519410977,5,1.030613766873
"soil ecology 2","topic175","topic91",1,"plant","ecology",1967,0.0704107292539816,0.00740704103416001,0.063568228398105,1961,0.0615796519410977,6,1.14340901636357
"soil ecology 2","topic175","topic91",1,"plant","ecology",1968,0.0531609195402299,0.00601332549079441,0.0638337877802344,1961,0.0615796519410977,7,0.863287106446777
"soil ecology 2","topic175","topic91",1,"plant","ecology",1969,0.0686723348593852,0.0064675294664836,0.0645517258264916,1961,0.0615796519410977,8,1.11517900304263
"soil ecology 2","topic175","topic91",1,"plant","ecology",1970,0.0594249201277955,0.00597618270651073,0.063026748166227,1961,0.0615796519410977,9,0.96500902903181
"soil ecology 2","topic175","topic91",1,"plant","ecology",1971,0.0675596971461852,0.00605716240057528,0.0638457201855155,1961,0.0615796519410977,10,1.09711073409131
"soil ecology 2","topic175","topic91",1,"plant","ecology",1972,0.0587601078167116,0.0054603376348753,0.0615155958980615,1961,0.0615796519410977,11,0.954213055197469
"soil ecology 2","topic175","topic91",1,"plant","ecology",1973,0.0642750373692078,0.00547421172327378,0.0637384194638571,1961,0.0615796519410977,12,1.04377071553909
"soil ecology 2","topic175","topic91",1,"plant","ecology",1974,0.0612147297943568,0.00524244744495212,0.0622468984508514,1961,0.0615796519410977,13,0.994073981660534
"soil ecology 2","topic175","topic91",1,"plant","ecology",1975,0.0539257981018119,0.00469141848704373,0.0611470740456547,1961,0.0615796519410977,14,0.875708069175076
"soil ecology 2","topic175","topic91",1,"plant","ecology",1976,0.0586019254918376,0.00480545506876838,0.0593555197147851,1961,0.0615796519410977,15,0.951644311791363
"soil ecology 2","topic175","topic91",1,"plant","ecology",1977,0.0664942741041744,0.00478857716117157,0.0609023529722777,1961,0.0615796519410977,16,1.07980919034388
"soil ecology 2","topic175","topic91",1,"plant","ecology",1978,0.0646551724137931,0.0046607187475229,0.0609783799811947,1961,0.0615796519410977,17,1.04994377811094
"soil ecology 2","topic175","topic91",1,"plant","ecology",1979,0.0471851610803775,0.00382494942334929,0.0581724662383989,1961,0.0615796519410977,18,0.766245985370478
"soil ecology 2","topic175","topic91",1,"plant","ecology",1980,0.0524580335731415,0.0038600435926042,0.0578789133326648,1961,0.0615796519410977,19,0.85187284954645
"soil ecology 2","topic175","topic91",1,"plant","ecology",1981,0.0401098901098901,0.00325226408141958,0.0541805062562753,1961,0.0615796519410977,20,0.651349737219303
"soil ecology 2","topic175","topic91",1,"plant","ecology",1982,0.0554956896551724,0.00375774767480716,0.0519807893664749,1961,0.0615796519410977,21,0.901201742878561
"soil ecology 2","topic175","topic91",1,"plant","ecology",1983,0.0453024453024453,0.00333655444438974,0.0481102439442054,1961,0.0615796519410977,22,0.735672318281014
"soil ecology 2","topic175","topic91",1,"plant","ecology",1984,0.0451923076923077,0.0032206501306231,0.0477116732665914,1961,0.0615796519410977,23,0.733883779264214
"soil ecology 2","topic175","topic91",1,"plant","ecology",1985,0.0454750112561909,0.00312601301392426,0.0463150688032013,1961,0.0615796519410977,24,0.738474639312492
"soil ecology 2","topic175","topic91",1,"plant","ecology",1986,0.047978676143936,0.0031852587905428,0.0478888260100105,1961,0.0615796519410977,25,0.77913197998957
"soil ecology 2","topic175","topic91",1,"plant","ecology",1987,0.0512875079804214,0.00321788401081203,0.0470471896750603,1961,0.0615796519410977,26,0.832864531769017
"soil ecology 2","topic175","topic91",1,"plant","ecology",1988,0.0529133209800288,0.00321213154393899,0.048569364810577,1961,0.0615796519410977,27,0.859266321132207
"soil ecology 2","topic175","topic91",1,"plant","ecology",1989,0.0439161966156326,0.00290833516548912,0.0483141425952419,1961,0.0615796519410977,28,0.713160845040817
"soil ecology 2","topic175","topic91",1,"plant","ecology",1990,0.0493309366886359,0.00306045195390885,0.0490853276817309,1961,0.0615796519410977,29,0.801091515356761
"soil ecology 2","topic175","topic91",1,"plant","ecology",1991,0.0459270459270459,0.00287777057481683,0.0486750016383529,1961,0.0615796519410977,30,0.74581528929355
"soil ecology 2","topic175","topic91",1,"plant","ecology",1992,0.0428877769835597,0.00270837842971459,0.0469950554389806,1961,0.0615796519410977,31,0.696460204493894
"soil ecology 2","topic175","topic91",1,"plant","ecology",1993,0.0414335664335664,0.0026350523808889,0.0446991045296881,1961,0.0615796519410977,32,0.672845089692916
"soil ecology 2","topic175","topic91",1,"plant","ecology",1994,0.0385182756925094,0.00246378849543447,0.0436195203450635,1961,0.0615796519410977,33,0.625503303093577
"soil ecology 2","topic175","topic91",1,"plant","ecology",1995,0.04563044179297,0.00264984056929612,0.0428794213659303,1961,0.0615796519410977,34,0.740998696072796
"soil ecology 2","topic175","topic91",1,"plant","ecology",1996,0.0407002188183807,0.0023865570208541,0.0418340559441972,1961,0.0615796519410977,35,0.660936162115878
"soil ecology 2","topic175","topic91",1,"plant","ecology",1997,0.0503375403580863,0.00264868045046471,0.0433240086191026,1961,0.0615796519410977,36,0.817437883641097
"soil ecology 2","topic175","topic91",1,"plant","ecology",1998,0.0459052016840962,0.00243892987619169,0.0442183356692085,1961,0.0615796519410977,37,0.745460557783041
"soil ecology 2","topic175","topic91",1,"plant","ecology",1999,0.0383528461849011,0.00222783510983208,0.0441852497676869,1961,0.0615796519410977,38,0.622816871741764
"soil ecology 2","topic175","topic91",1,"plant","ecology",2000,0.0447375226273597,0.00235068935788419,0.0440066659345648,1961,0.0615796519410977,39,0.726498465274733
"soil ecology 2","topic175","topic91",1,"plant","ecology",2001,0.0387625336268036,0.00213450840827075,0.0436191288962494,1961,0.0615796519410977,40,0.629469839548311
"soil ecology 2","topic175","topic91",1,"plant","ecology",2002,0.0364848484848485,0.00206423231943312,0.0408485905216018,1961,0.0615796519410977,41,0.592482213438736
"soil ecology 2","topic175","topic91",1,"plant","ecology",2003,0.0452847277255745,0.00221237478556992,0.0407244957298975,1961,0.0615796519410977,42,0.735384600239221
"soil ecology 2","topic175","topic91",1,"plant","ecology",2004,0.0416483998246383,0.00209155340350345,0.0413836064578449,1961,0.0615796519410977,43,0.676333797152279
"soil ecology 2","topic175","topic91",1,"plant","ecology",2005,0.0430403901197922,0.00208958473209525,0.0410441799563314,1961,0.0615796519410977,44,0.698938509119234
"soil ecology 2","topic175","topic91",1,"plant","ecology",2006,0.0408511492522333,0.00198312495538698,0.0414619030814174,1961,0.0615796519410977,45,0.663387141117789
"soil ecology 2","topic175","topic91",1,"plant","ecology",2007,0.0418299373040752,0.00198150227321077,0.0425309208452627,1961,0.0615796519410977,46,0.679281807959656
"soil ecology 2","topic175","topic91",1,"plant","ecology",2008,0.0416666666666667,0.00196021228769062,0.0418073086334811,1961,0.0615796519410977,47,0.67663043478261
"soil ecology 2","topic175","topic91",1,"plant","ecology",2009,0.0397775473654444,0.0018974384827543,0.0414331381416424,1961,0.0615796519410977,48,0.645952780043195
"soil ecology 2","topic175","topic91",1,"plant","ecology",2010,0.0429435877415577,0.00200281463115135,0.0414137776659955,1961,0.0615796519410977,49,0.697366522672687
"soil ecology 3","topic198","topic170",1,"plant","ecology",1961,0.0401606425702811,0.00718355303558235,0.0407266728127106,1961,0.0401606425702811,0,1
"soil ecology 3","topic198","topic170",1,"plant","ecology",1962,0.0536193029490617,0.00824753381778419,0.0444995065462829,1961,0.0401606425702811,1,1.33512064343164
"soil ecology 3","topic198","topic170",1,"plant","ecology",1963,0.04551201011378,0.00741071311250697,0.0453827304868471,1961,0.0401606425702811,2,1.13324905183312
"soil ecology 3","topic198","topic170",1,"plant","ecology",1964,0.0433884297520661,0.00654812713080575,0.0446028364650767,1961,0.0401606425702811,3,1.08037190082645
"soil ecology 3","topic198","topic170",1,"plant","ecology",1965,0.0478927203065134,0.00660887360984862,0.0461146211383405,1961,0.0401606425702811,4,1.19252873563218
"soil ecology 3","topic198","topic170",1,"plant","ecology",1966,0.0471698113207547,0.00620855522595682,0.0475164548884352,1961,0.0401606425702811,5,1.17452830188679
"soil ecology 3","topic198","topic170",1,"plant","ecology",1967,0.0377200335289187,0.0055159019221398,0.0443366010044066,1961,0.0401606425702811,6,0.939228834870076
"soil ecology 3","topic198","topic170",1,"plant","ecology",1968,0.040948275862069,0.00531152472900522,0.0434238541540644,1961,0.0401606425702811,7,1.01961206896552
"soil ecology 3","topic198","topic170",1,"plant","ecology",1969,0.0379332897318509,0.00488550098325686,0.0423328261500213,1961,0.0401606425702811,8,0.944538914323088
"soil ecology 3","topic198","topic170",1,"plant","ecology",1970,0.0383386581469649,0.00485369365877144,0.0404220137181116,1961,0.0401606425702811,9,0.954632587859427
"soil ecology 3","topic198","topic170",1,"plant","ecology",1971,0.0326150262085032,0.00428670292202683,0.0375110566956613,1961,0.0401606425702811,10,0.81211415259173
"soil ecology 3","topic198","topic170",1,"plant","ecology",1972,0.0318059299191375,0.00407439660282988,0.0363282359737051,1961,0.0401606425702811,11,0.791967654986524
"soil ecology 3","topic198","topic170",1,"plant","ecology",1973,0.0279023418036871,0.00367622081282563,0.0337190491620287,1961,0.0401606425702811,12,0.694768310911809
"soil ecology 3","topic198","topic170",1,"plant","ecology",1974,0.0258249641319943,0.00346865690944151,0.0312973840420574,1961,0.0401606425702811,13,0.643041606886658
"soil ecology 3","topic198","topic170",1,"plant","ecology",1975,0.0228645383951682,0.00310457310266004,0.0282025600916981,1961,0.0401606425702811,14,0.569327006039688
"soil ecology 3","topic198","topic170",1,"plant","ecology",1976,0.0242779405609041,0.0031489147913089,0.0265351429621782,1961,0.0401606425702811,15,0.604520719966512
"soil ecology 3","topic198","topic170",1,"plant","ecology",1977,0.0254894717399335,0.00302921122393506,0.0252718513263374,1961,0.0401606425702811,16,0.634687846324344
"soil ecology 3","topic198","topic170",1,"plant","ecology",1978,0.0269396551724138,0.00306853645941054,0.0250793140000828,1961,0.0401606425702811,17,0.670797413793104
"soil ecology 3","topic198","topic170",1,"plant","ecology",1979,0.0178978197201432,0.00239164723466672,0.0234938851177126,1961,0.0401606425702811,18,0.445655711031566
"soil ecology 3","topic198","topic170",1,"plant","ecology",1980,0.0233812949640288,0.00261627733187602,0.0235972364314847,1961,0.0401606425702811,19,0.582194244604317
"soil ecology 3","topic198","topic170",1,"plant","ecology",1981,0.0134615384615385,0.00191008927958497,0.0214339560116116,1961,0.0401606425702811,20,0.335192307692309
"soil ecology 3","topic198","topic170",1,"plant","ecology",1982,0.0207435344827586,0.00233929837352286,0.0204847685601766,1961,0.0401606425702811,21,0.516514008620689
"soil ecology 3","topic198","topic170",1,"plant","ecology",1983,0.0149292149292149,0.00194561404723575,0.0180826805115368,1961,0.0401606425702811,22,0.371737451737451
"soil ecology 3","topic198","topic170",1,"plant","ecology",1984,0.0168269230769231,0.00199420902822195,0.0178685011828928,1961,0.0401606425702811,23,0.418990384615385
"soil ecology 3","topic198","topic170",1,"plant","ecology",1985,0.0153084196307969,0.00184215434336122,0.0162539261162464,1961,0.0401606425702811,24,0.381179648806843
"soil ecology 3","topic198","topic170",1,"plant","ecology",1986,0.0155486450466459,0.00184391399210356,0.0166713474332679,1961,0.0401606425702811,25,0.387161261661483
"soil ecology 3","topic198","topic170",1,"plant","ecology",1987,0.0180889550968291,0.00194419620207723,0.016140431556082,1961,0.0401606425702811,26,0.450414981911045
"soil ecology 3","topic198","topic170",1,"plant","ecology",1988,0.016059295861643,0.00180369732584246,0.0163664477425676,1961,0.0401606425702811,27,0.399876466954911
"soil ecology 3","topic198","topic170",1,"plant","ecology",1989,0.0147058823529412,0.00170849063362898,0.0159422395977712,1961,0.0401606425702811,28,0.366176470588236
"soil ecology 3","topic198","topic170",1,"plant","ecology",1990,0.0175753944477731,0.00185700622793055,0.0163956345611665,1961,0.0401606425702811,29,0.43762732174955
"soil ecology 3","topic198","topic170",1,"plant","ecology",1991,0.0190890190890191,0.00188121192691688,0.0171037093696411,1961,0.0401606425702811,30,0.475316575316576
"soil ecology 3","topic198","topic170",1,"plant","ecology",1992,0.0167977126518942,0.00171793869189186,0.0168454608806541,1961,0.0401606425702811,31,0.418263045032166
"soil ecology 3","topic198","topic170",1,"plant","ecology",1993,0.0171328671328671,0.00171579111789804,0.0170601751348989,1961,0.0401606425702811,32,0.426608391608391
"soil ecology 3","topic198","topic170",1,"plant","ecology",1994,0.0122930667103753,0.00141072920710972,0.0165776120063858,1961,0.0401606425702811,33,0.306097361088345
"soil ecology 3","topic198","topic170",1,"plant","ecology",1995,0.0117703966462431,0.00136948915646191,0.0154166124460798,1961,0.0401606425702811,34,0.293082876491453
"soil ecology 3","topic198","topic170",1,"plant","ecology",1996,0.0188183807439825,0.0016412022283122,0.0153624847770724,1961,0.0401606425702811,35,0.468577680525164
"soil ecology 3","topic198","topic170",1,"plant","ecology",1997,0.0139418843557382,0.00142040086903553,0.0147913191178412,1961,0.0401606425702811,36,0.347152920457881
"soil ecology 3","topic198","topic170",1,"plant","ecology",1998,0.0122232785549368,0.00128054795756174,0.0138094014022552,1961,0.0401606425702811,37,0.304359636017926
"soil ecology 3","topic198","topic170",1,"plant","ecology",1999,0.0122459965011439,0.00127584475965476,0.0137999873604089,1961,0.0401606425702811,38,0.304925312878483
"soil ecology 3","topic198","topic170",1,"plant","ecology",2000,0.0135764158262219,0.001315897934935,0.0141611911964047,1961,0.0401606425702811,39,0.338052754072925
"soil ecology 3","topic198","topic170",1,"plant","ecology",2001,0.0114942528735632,0.00117870851229759,0.0126963656223208,1961,0.0401606425702811,40,0.286206896551724
"soil ecology 3","topic198","topic170",1,"plant","ecology",2002,0.0143030303030303,0.00130725034708786,0.0127685948117792,1961,0.0401606425702811,41,0.356145454545455
"soil ecology 3","topic198","topic170",1,"plant","ecology",2003,0.014264689233556,0.00126170318428617,0.0131768769475031,1961,0.0401606425702811,42,0.355190761915545
"soil ecology 3","topic198","topic170",1,"plant","ecology",2004,0.00811047786058746,0.00093899274024221,0.0123497732193918,1961,0.0401606425702811,43,0.201950898728628
"soil ecology 3","topic198","topic170",1,"plant","ecology",2005,0.0106010813102937,0.00105447401306149,0.0117547063162061,1961,0.0401606425702811,44,0.263966924626313
"soil ecology 3","topic198","topic170",1,"plant","ecology",2006,0.00762822443039245,0.000871673549511397,0.010981500627572,1961,0.0401606425702811,45,0.189942788316772
"soil ecology 3","topic198","topic170",1,"plant","ecology",2007,0.00911050156739812,0.000940401743784447,0.00994299488044555,1961,0.0401606425702811,46,0.226851489028213
"soil ecology 3","topic198","topic170",1,"plant","ecology",2008,0.00933410315627406,0.000943301088347577,0.00895687766498916,1961,0.0401606425702811,47,0.232419168591224
"soil ecology 3","topic198","topic170",1,"plant","ecology",2009,0.00876614195494392,0.000905013565216309,0.00908801048386045,1961,0.0401606425702811,48,0.218276934678104
"soil ecology 3","topic198","topic170",1,"plant","ecology",2010,0.00702713253952762,0.000825240602669023,0.00837322072970723,1961,0.0401606425702811,49,0.174975600234238
"speciation","topic151","topic108",1,NA,"evolutionary biology",1961,0.0669344042838019,0.00914366883669496,0.055182219772298,1961,0.0669344042838019,0,1
"speciation","topic151","topic108",1,NA,"evolutionary biology",1962,0.0656836461126005,0.00906997704372324,0.0597881433076143,1961,0.0669344042838019,1,0.981313672922251
"speciation","topic151","topic108",1,NA,"evolutionary biology",1963,0.0493046776232617,0.00769797503934356,0.0580813467165893,1961,0.0669344042838019,2,0.736611883691529
"speciation","topic151","topic108",1,NA,"evolutionary biology",1964,0.0454545454545455,0.0066949800603387,0.0557675270175123,1961,0.0669344042838019,3,0.679090909090909
"speciation","topic151","topic108",1,NA,"evolutionary biology",1965,0.0450191570881226,0.00641720273795945,0.0544792861124664,1961,0.0669344042838019,4,0.672586206896551
"speciation","topic151","topic108",1,NA,"evolutionary biology",1966,0.048885077186964,0.0063147385669786,0.0508694206930989,1961,0.0669344042838019,5,0.730343053173242
"speciation","topic151","topic108",1,NA,"evolutionary biology",1967,0.0486169321039397,0.0062266042255532,0.0474560778913667,1961,0.0669344042838019,6,0.726336965632859
"speciation","topic151","topic108",1,NA,"evolutionary biology",1968,0.0495689655172414,0.00581762354059213,0.0475089354701626,1961,0.0669344042838019,7,0.740560344827586
"speciation","topic151","topic108",1,NA,"evolutionary biology",1969,0.0451275343361674,0.00530871908773257,0.047443533246487,1961,0.0669344042838019,8,0.674205362982341
"speciation","topic151","topic108",1,NA,"evolutionary biology",1970,0.055591054313099,0.00579195702073181,0.0495579126914823,1961,0.0669344042838019,9,0.830530351437699
"speciation","topic151","topic108",1,NA,"evolutionary biology",1971,0.0401863715783343,0.00473966564964396,0.0478181715697564,1961,0.0669344042838019,10,0.600384391380314
"speciation","topic151","topic108",1,NA,"evolutionary biology",1972,0.0350404312668464,0.00426940469053701,0.0451028714023377,1961,0.0669344042838019,11,0.523504043126685
"speciation","topic151","topic108",1,NA,"evolutionary biology",1973,0.0323866467364225,0.00395148404189232,0.0416664076461739,1961,0.0669344042838019,12,0.483856502242152
"speciation","topic151","topic108",1,NA,"evolutionary biology",1974,0.0329985652797704,0.00390646620686386,0.0392406138348945,1961,0.0669344042838019,13,0.49299856527977
"speciation","topic151","topic108",1,NA,"evolutionary biology",1975,0.0353753235547886,0.00383683107072848,0.0351974676832324,1961,0.0669344042838019,14,0.528507333908541
"speciation","topic151","topic108",1,NA,"evolutionary biology",1976,0.0334868145667643,0.00368071961275239,0.0338575562809184,1961,0.0669344042838019,15,0.500293009627458
"speciation","topic151","topic108",1,NA,"evolutionary biology",1977,0.0299224233468785,0.00327459418793406,0.0328339546969249,1961,0.0669344042838019,16,0.447041004802365
"speciation","topic151","topic108",1,NA,"evolutionary biology",1978,0.0272988505747126,0.00308835545480669,0.0318163954645829,1961,0.0669344042838019,17,0.407844827586206
"speciation","topic151","topic108",1,NA,"evolutionary biology",1979,0.0289619264562317,0.00302517548483016,0.0310090676998751,1961,0.0669344042838019,18,0.432691181256101
"speciation","topic151","topic108",1,NA,"evolutionary biology",1980,0.026378896882494,0.00277466325876986,0.0292097823654162,1961,0.0669344042838019,19,0.39410071942446
"speciation","topic151","topic108",1,NA,"evolutionary biology",1981,0.0239010989010989,0.00253165868685106,0.0272926392322831,1961,0.0669344042838019,20,0.357082417582417
"speciation","topic151","topic108",1,NA,"evolutionary biology",1982,0.0261314655172414,0.00261835221585696,0.0265344476663557,1961,0.0669344042838019,21,0.390404094827586
"speciation","topic151","topic108",1,NA,"evolutionary biology",1983,0.0283140283140283,0.00266114344912072,0.0267374832142189,1961,0.0669344042838019,22,0.423011583011583
"speciation","topic151","topic108",1,NA,"evolutionary biology",1984,0.0230769230769231,0.00232794368541378,0.0255604825383571,1961,0.0669344042838019,23,0.344769230769231
"speciation","topic151","topic108",1,NA,"evolutionary biology",1985,0.024763619990995,0.00233170033572849,0.0252374271600573,1961,0.0669344042838019,24,0.369968482665465
"speciation","topic151","topic108",1,NA,"evolutionary biology",1986,0.0226565970679698,0.00221777859797943,0.0249885267934315,1961,0.0669344042838019,25,0.338489560195469
"speciation","topic151","topic108",1,NA,"evolutionary biology",1987,0.0193658225154288,0.00201033652770219,0.023635398193069,1961,0.0669344042838019,26,0.289325388380506
"speciation","topic151","topic108",1,NA,"evolutionary biology",1988,0.0193535103973646,0.00197675143320368,0.0218432946097363,1961,0.0669344042838019,27,0.289141445336627
"speciation","topic151","topic108",1,NA,"evolutionary biology",1989,0.0203464947622885,0.00200384978558029,0.0212972089468093,1961,0.0669344042838019,28,0.30397663174859
"speciation","topic151","topic108",1,NA,"evolutionary biology",1990,0.0263630916716597,0.00226416403988645,0.0216171032829423,1961,0.0669344042838019,29,0.393864589574596
"speciation","topic151","topic108",1,NA,"evolutionary biology",1991,0.0236250236250236,0.00208797630151111,0.021810788594353,1961,0.0669344042838019,30,0.352957852957852
"speciation","topic151","topic108",1,NA,"evolutionary biology",1992,0.020192994996426,0.00188032008882445,0.0219762230905525,1961,0.0669344042838019,31,0.301683345246604
"speciation","topic151","topic108",1,NA,"evolutionary biology",1993,0.0188811188811189,0.00179960282287237,0.0218817447873033,1961,0.0669344042838019,32,0.282083916083916
"speciation","topic151","topic108",1,NA,"evolutionary biology",1994,0.021799704966399,0.00186955691194596,0.0221723868281254,1961,0.0669344042838019,33,0.325687592198001
"speciation","topic151","topic108",1,NA,"evolutionary biology",1995,0.0149951628506933,0.00154322373426468,0.0198988010639322,1961,0.0669344042838019,34,0.224027732989358
"speciation","topic151","topic108",1,NA,"evolutionary biology",1996,0.0185266229029905,0.00162867212413547,0.0188791209195255,1961,0.0669344042838019,35,0.276787746170678
"speciation","topic151","topic108",1,NA,"evolutionary biology",1997,0.0186380980334605,0.00163837883208084,0.0185681415269324,1961,0.0669344042838019,36,0.2784531846199
"speciation","topic151","topic108",1,NA,"evolutionary biology",1998,0.0199646883063969,0.00163013934222028,0.018784855411988,1961,0.0669344042838019,37,0.29827244329757
"speciation","topic151","topic108",1,NA,"evolutionary biology",1999,0.0178979948862872,0.00153800185063276,0.0180045133959657,1961,0.0669344042838019,38,0.267396043601131
"speciation","topic151","topic108",1,NA,"evolutionary biology",2000,0.0226273597103698,0.00169100520900277,0.019530952767901,1961,0.0669344042838019,39,0.338052754072925
"speciation","topic151","topic108",1,NA,"evolutionary biology",2001,0.0179750550256787,0.00146917260278351,0.0194206391924386,1961,0.0669344042838019,40,0.26854732208364
"speciation","topic151","topic108",1,NA,"evolutionary biology",2002,0.0193939393939394,0.00151828509754296,0.0195718074645344,1961,0.0669344042838019,41,0.289745454545455
"speciation","topic151","topic108",1,NA,"evolutionary biology",2003,0.0203781274765085,0.00150334015813103,0.0196544952985567,1961,0.0669344042838019,42,0.304449224499037
"speciation","topic151","topic108",1,NA,"evolutionary biology",2004,0.0226874177992109,0.00155889419971701,0.0206123798811415,1961,0.0669344042838019,43,0.338950021920211
"speciation","topic151","topic108",1,NA,"evolutionary biology",2005,0.0215201950598961,0.00149408091359474,0.0203909469510467,1961,0.0669344042838019,44,0.321511714194848
"speciation","topic151","topic108",1,NA,"evolutionary biology",2006,0.0211783599317475,0.0014424570095727,0.0210316079322605,1961,0.0669344042838019,45,0.316404697380308
"speciation","topic151","topic108",1,NA,"evolutionary biology",2007,0.0200822884012539,0.00138845264726789,0.0211692777337234,1961,0.0669344042838019,46,0.300029388714733
"speciation","topic151","topic108",1,NA,"evolutionary biology",2008,0.0202078521939954,0.00138031270875523,0.0211352226772208,1961,0.0669344042838019,47,0.301905311778291
"speciation","topic151","topic108",1,NA,"evolutionary biology",2009,0.0190404373645018,0.00132686515109109,0.0204058265902789,1961,0.0669344042838019,48,0.284464134225657
"speciation","topic151","topic108",1,NA,"evolutionary biology",2010,0.0243997657622487,0.00152423384507227,0.0209817407307495,1961,0.0669344042838019,49,0.364532500487995
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1961,0.00937081659973226,0.0035252017508485,0.00975730192465303,1961,0.00937081659973226,0,1
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1962,0.00536193029490617,0.00267376791259587,0.0092499091526706,1961,0.00937081659973226,1,0.572194561470701
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1963,0.00632111251580278,0.00281793875505899,0.00838323363452218,1961,0.00937081659973226,2,0.674553007043525
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1964,0.015495867768595,0.00396989521619597,0.00842260190312296,1961,0.00937081659973226,3,1.65363046044864
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1965,0.0162835249042146,0.00391704836987043,0.0105666504166502,1961,0.00937081659973226,4,1.73768472906404
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1966,0.0120068610634648,0.00318964560193199,0.0110938593093967,1961,0.00937081659973226,5,1.28130360205832
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1967,0.0134115674769489,0.00333033220602408,0.0127037867458052,1961,0.00937081659973226,6,1.43120584361155
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1968,0.0107758620689655,0.00276728409348389,0.0135947366564378,1961,0.00937081659973226,7,1.14993842364532
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1969,0.013080444735121,0.00290568405099729,0.013111652049743,1961,0.00937081659973226,8,1.39587031673363
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1970,0.0153354632587859,0.00310624300004862,0.0129220397206572,1961,0.00937081659973226,9,1.63651300775901
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1971,0.0145602795573675,0.00289077800030485,0.0134327234194378,1961,0.00937081659973226,10,1.55378983276479
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1972,0.00808625336927224,0.00207940301868947,0.0123676605979024,1961,0.00937081659973226,11,0.862918752406624
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1973,0.00896860986547085,0.00210442079849443,0.0120062101572035,1961,0.00937081659973226,12,0.957078795643818
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1974,0.013868962219034,0.00255748020062066,0.0121639136539861,1961,0.00937081659973226,13,1.48001639680263
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1975,0.0142364106988783,0.00246053713957438,0.0119441031420046,1961,0.00937081659973226,14,1.51922839886601
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1976,0.00879028882377564,0.00190974891415036,0.0107901049952862,1961,0.00937081659973226,15,0.938049393051486
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1977,0.00997414111562616,0.00190992755938418,0.011167682544557,1961,0.00937081659973226,16,1.06438334476753
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1978,0.0125718390804598,0.00211162864966664,0.0118883283875548,1961,0.00937081659973226,17,1.34159482758621
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1979,0.0139928408721119,0.00211890605324837,0.0119131041181704,1961,0.00937081659973226,18,1.49323601878108
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1980,0.01378896882494,0.00201900689400384,0.0118236157433827,1961,0.00937081659973226,19,1.47147995889003
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1981,0.0104395604395604,0.00168465733442964,0.0121534700665397,1961,0.00937081659973226,20,1.1140502354788
"stable isotope ecology","topic143","topic128",1,NA,"ecology",1982,0.0107758620689655,0.00169460850058896,0.0123138142572075,1961,0.00937081659973226,21,1.14993842364532
